"caseid","locationid","locationname","time","coastlength","length_protected","ssp","pfl","dr","slr","seadikecost_factor","migr","migrcost","migrlevel","migration_submergence_cummulative","migrationcost_submergence_cummulative","landloss_submergence_cummulative","par_cummulative","totalpop","migration_submergence_cummulative_relative","seafloodcost_cummulative","protectioncost_cummulative","migration_submergence_cummulative_mean","migration_submergence_cummulative_min","migration_submergence_cummulative_max","migration_submergence_cummulative_relative_mean","migration_submergence_cummulative_relative_min","migration_submergence_cummulative_relative_max","landloss_submergence_cummulative_mean","landloss_submergence_cummulative_min","landloss_submergence_cummulative_max","par_cummulative_mean","par_cummulative_min","par_cummulative_max","migrationcost_submergence_cummulative_mean","migrationcost_submergence_cummulative_min","migrationcost_submergence_cummulative_max","seafloodcost_cummulative_mean","seafloodcost_cummulative_min","seafloodcost_cummulative_max","protectioncost_cummulative_mean","protectioncost_cummulative_min","protectioncost_cummulative_max"
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,41498.3900436582,"SSP1","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",19135.39858,1371465.2545,61024.12255,118713.60745,7090826.5,0.269861328295087,1623437.89,2907647.1655,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,45534.0996760884,"SSP1","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",17808.361265,1269415.8355,61250.93625,123845.9528,7090826.5,0.251146481513826,1561776.4125,2997100.6945,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,50818.9686177466,"SSP1","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",18508.28082,1259754.6845,61673.3669,146494.525,7090826.5,0.261017256874075,1676685.8605,3092950.8325,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,56418.1155482028,"SSP1","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",18330.575205,1234946.778,61646.6566,161345.929,7090826.5,0.258511122857117,1754822.6915,3235017.6255,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,61629.1020116005,"SSP1","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",18741.991425,1272110.271,62058.1595,184768.2025,7090826.5,0.264313214051987,2105371.16,3328297.44,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,40490.5479589971,"SSP2","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",20559.936325,1302534.708,61224.5385,134659.622,9225808,0.222852419267776,1479538.745,2808730.447,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,44728.1453398028,"SSP2","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",19126.736095,1180819.8055,61425.14885,141914.5315,9225808,0.207317734067303,1421920.652,2913180.177,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,50525.7117870543,"SSP2","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",19778.5865,1138920.5365,61799.965925,166115.7425,9225808,0.214383244264351,1518410.8375,3043251.2065,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,56313.3296094928,"SSP2","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",20366.826005,1141947.156,61815.4765,191516.435,9225808,0.220759265800892,1619182.49,3186866.438,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,61573.4457270298,"SSP2","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",21005.861255,1161319.025,62613.6177,221240.1175,9225808,0.227685870495029,1963938.71,3291907.34,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,36842.2327405484,"SSP3","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",23585.335825,1192546.6345,62157.19297,167025.436,12808897,0.184132449694927,1055436.2035,2578557.195,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,42640.3897315655,"SSP3","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",22837.04715,1058111.4035,62460.897725,186728.186,12808897,0.178290505029434,1020622.5965,2739821.193,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,49340.380642334,"SSP3","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",22616.717965,953595.5805,62302.84025,208429.2715,12808897,0.176570378893671,1097072.84,2935369.748,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,55496.811386684,"SSP3","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",22463.91816,902598.943,62208.99002,224511.8625,12808897,0.175377459589221,1161215.187,3114814.1105,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,61826.8132454548,"SSP3","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",23537.26784,899094.7725,63523.46475,265917.052,12808897,0.183757179404284,1389314.2775,3261923.4265,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,38148.0070128115,"SSP4","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",22037.414195,1250242.2745,61954.9435,142342.3665,9472056,0.232657135842525,1325837.7915,2679162.9655,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,43879.2291376153,"SSP4","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",20750.20125,1125064.65,62239.3695,155348.506,9472056,0.219067552493355,1239747.3215,2845545.5635,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,50094.323265383,"SSP4","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",20571.817215,1046705.79,62027.0781,174437.707,9472056,0.217184286230994,1314736.68,3004690.529,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,55355.7936626468,"SSP4","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",20377.418515,1009520.2675,62264.91155,191110.0805,9472056,0.215131947224552,1440215.95,3141040.633,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,61364.3864366207,"SSP4","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",20873.022055,1000719.1495,62766.6501,219492.0735,9472056,0.220364217177348,1694669.0675,3278569.4755,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,47590.5182024064,"SSP5","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",17824.439115,1513793.688,59709.01625,107470.8691,7660461.5,0.232681009035813,2151016.0835,3290315.7545,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,48694.9364120075,"SSP5","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",17284.375305,1501944.4155,60574.818815,117760.2172,7660461.5,0.225630992401698,2156576.7335,3209000.0555,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,52293.4768039081,"SSP5","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",18019.36199,1549397.784,61417.4198,142167.68675,7660461.5,0.235225540784978,2370836.1415,3199452.7935,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,57018.1445476804,"SSP5","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",18114.93534,1578965.893,61567.77355,156609.2885,7660461.5,0.236473159482624,2428216.305,3295616.0875,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,62529.3353457842,"SSP5","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",18308.595175,1605069.447,61477.09955,173902.042,7660461.5,0.239001203452298,2855257.4565,3401747.9355,20102.5768228,17284.375305,23585.335825,0.222775718169007,0.175377459589221,0.269861328295087,61807.3782282,59709.01625,63523.46475,168954.692412,107470.8691,265917.052,1220824.1899,899094.7725,1605069.447,1657034.24336,1020622.5965,2855257.4565,3071223.0733,2578557.195,3401747.9355
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,39456.472428483,"SSP1","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",24676.6911,1877994.9735,123382.09725,112242.95875,7090826.5,0.348008671485616,1611881.705,3043850.658,25043.9739402,21390.16728,31213.05485,0.277963241313493,0.208185241086723,0.348008671485616,124130.805058,121031.84115,125968.6465,145682.82507,105409.08665,206414.183,1598594.2264,1095579.9595,2146090.222,1634289.22088,993727.194,2789221.645,3294537.68194,2669634.031,3667555.407
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,43608.7912341068,"SSP1","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",23566.195085,1763253.4445,124290.40275,121510.4093,7090826.5,0.332347647837667,1566546.7785,3152729.52,25043.9739402,21390.16728,31213.05485,0.277963241313493,0.208185241086723,0.348008671485616,124130.805058,121031.84115,125968.6465,145682.82507,105409.08665,206414.183,1598594.2264,1095579.9595,2146090.222,1634289.22088,993727.194,2789221.645,3294537.68194,2669634.031,3667555.407
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,49196.4312495682,"SSP1","Table protection levels","Discount rate 3.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",23382.74376,1665279.963,123952.76275,132968.391,7090826.5,0.329760483633325,1675970.409,3316751.231,25043.9739402,21390.16728,31213.05485,0.277963241313493,0.208185241086723,0.348008671485616,124130.805058,121031.84115,125968.6465,145682.82507,105409.08665,206414.183,1598594.2264,1095579.9595,2146090.222,1634289.22088,993727.194,2789221.645,3294537.68194,2669634.031,3667555.407
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,54710.6803090367,"SSP1","Table protection levels","Discount rate 4.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",22896.895255,1603111.6795,123784.21655,139896.71985,7090826.5,0.322908694141649,1712149.827,3511739.2735,25043.9739402,21390.16728,31213.05485,0.277963241313493,0.208185241086723,0.348008671485616,124130.805058,121031.84115,125968.6465,145682.82507,105409.08665,206414.183,1598594.2264,1095579.9595,2146090.222,1634289.22088,993727.194,2789221.645,3294537.68194,2669634.031,3667555.407
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,60008.0518680606,"SSP1","Table protection levels","Discount rate 6.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",22795.437265,1573404.28,123675.483,148843.7415,7090826.5,0.321477859668404,1984448.8625,3618523.2515,25043.9739402,21390.16728,31213.05485,0.277963241313493,0.208185241086723,0.348008671485616,124130.805058,121031.84115,125968.6465,145682.82507,105409.08665,206414.183,1598594.2264,1095579.9595,2146090.222,1634289.22088,993727.194,2789221.645,3294537.68194,2669634.031,3667555.407
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,39030.6947426619,"SSP2","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",26035.039875,1729484.1575,123459.08815,123311.1776,9225808,0.282197937297199,1447486.939,2990619.6455,25043.9739402,21390.16728,31213.05485,0.277963241313493,0.208185241086723,0.348008671485616,124130.805058,121031.84115,125968.6465,145682.82507,105409.08665,206414.183,1598594.2264,1095579.9595,2146090.222,1634289.22088,993727.194,2789221.645,3294537.68194,2669634.031,3667555.407
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,42770.9646898219,"SSP2","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",25245.384025,1629970.034,124523.19475,136715.513,9225808,0.273638731967975,1435974.242,3053006.645,25043.9739402,21390.16728,31213.05485,0.277963241313493,0.208185241086723,0.348008671485616,124130.805058,121031.84115,125968.6465,145682.82507,105409.08665,206414.183,1598594.2264,1095579.9595,2146090.222,1634289.22088,993727.194,2789221.645,3294537.68194,2669634.031,3667555.407
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,48920.5188819859,"SSP2","Table protection levels","Discount rate 3.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",24868.793695,1500938.0975,124048.97215,146218.8905,9225808,0.26955680949571,1507152.787,3275613.392,25043.9739402,21390.16728,31213.05485,0.277963241313493,0.208185241086723,0.348008671485616,124130.805058,121031.84115,125968.6465,145682.82507,105409.08665,206414.183,1598594.2264,1095579.9595,2146090.222,1634289.22088,993727.194,2789221.645,3294537.68194,2669634.031,3667555.407
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,54653.9525143597,"SSP2","Table protection levels","Discount rate 4.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",24381.49207,1424190.27,123852.38075,153917.2365,9225808,0.26427486969163,1552248.0015,3483750.6955,25043.9739402,21390.16728,31213.05485,0.277963241313493,0.208185241086723,0.348008671485616,124130.805058,121031.84115,125968.6465,145682.82507,105409.08665,206414.183,1598594.2264,1095579.9595,2146090.222,1634289.22088,993727.194,2789221.645,3294537.68194,2669634.031,3667555.407
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,59434.6982253585,"SSP2","Table protection levels","Discount rate 6.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",24597.890425,1413330.5,124509.57755,169055.5995,9225808,0.266620445873142,1884983.3625,3570018.8425,25043.9739402,21390.16728,31213.05485,0.277963241313493,0.208185241086723,0.348008671485616,124130.805058,121031.84115,125968.6465,145682.82507,105409.08665,206414.183,1598594.2264,1095579.9595,2146090.222,1634289.22088,993727.194,2789221.645,3294537.68194,2669634.031,3667555.407
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP3+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,35291.5335280569,"SSP3","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",31213.05485,1567819.702,125968.6465,158224.267,12808897,0.24368261256219,1043678.64,2669634.031,25043.9739402,21390.16728,31213.05485,0.277963241313493,0.208185241086723,0.348008671485616,124130.805058,121031.84115,125968.6465,145682.82507,105409.08665,206414.183,1598594.2264,1095579.9595,2146090.222,1634289.22088,993727.194,2789221.645,3294537.68194,2669634.031,3667555.407
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP3+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,41320.6483082334,"SSP3","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",28975.03922,1337655.145,125162.81975,167559.601,12808897,0.226210260102802,993727.194,2928635.0445,25043.9739402,21390.16728,31213.05485,0.277963241313493,0.208185241086723,0.348008671485616,124130.805058,121031.84115,125968.6465,145682.82507,105409.08665,206414.183,1598594.2264,1095579.9595,2146090.222,1634289.22088,993727.194,2789221.645,3294537.68194,2669634.031,3667555.407
